year,month,day,epo index (m)
1997,9,10,-75.95
1997,9,11,-51.5
1997,9,12,-65.33
1997,9,13,-76.85
1997,9,14,-63.57
1997,9,15,31.72
1997,9,16,77.19
1997,9,17,29.0
1997,9,18,9.98
1997,9,19,15.99
1997,9,20,-5.2
1997,9,21,0.56
1997,9,22,58.82
1997,9,23,57.58
1997,9,24,20.0
1997,9,25,39.12
1997,9,26,126.17
1997,9,27,139.09
1997,9,28,81.65
1997,9,29,64.32
1997,9,30,95.25
1997,10,1,131.71
1997,10,2,211.63
1997,10,3,219.31
1997,10,4,192.74
1997,10,5,142.6
1997,10,6,42.55
1997,10,7,25.15
1997,10,8,-33.61
1997,10,9,-66.96
1997,10,10,-72.08
1997,10,11,-44.13
1997,10,12,-23.78
1997,10,13,9.97
1997,10,14,34.05
1997,10,15,21.61
1997,10,16,1.1
1997,10,17,-39.75
1997,10,18,-89.48
1997,10,19,-114.56
1997,10,20,-122.97
1997,10,21,-102.44
1997,10,22,-89.41
1997,10,23,-88.93
1997,10,24,-72.5
1997,10,25,-26.41
1997,10,26,24.3
1997,10,27,55.69
1997,10,28,132.58
1997,10,29,212.28
1997,10,30,256.59
1997,10,31,176.14
1997,11,1,23.63
1997,11,2,12.84
1997,11,3,79.92
1997,11,4,40.74
1997,11,5,38.68
1997,11,6,-11.67
1997,11,7,-81.76
1997,11,8,-130.77
1997,11,9,-90.43
1997,11,10,-53.79
1997,11,11,-34.48
1997,11,12,-74.06
1997,11,13,-150.91
1997,11,14,-219.72
1997,11,15,-203.6
1997,11,16,-140.59
1997,11,17,-91.51
1997,11,18,-48.91
1997,11,19,-73.61
1997,11,20,-112.12
1997,11,21,-64.65
1997,11,22,-18.69
1997,11,23,66.86
1997,11,24,93.01
1997,11,25,65.52
1997,11,26,116.6
1997,11,27,205.65
1997,11,28,120.58
1997,11,29,92.18
1997,11,30,106.8
1997,12,1,10.63
1997,12,2,-5.96
1997,12,3,-72.24
1997,12,4,-142.46
1997,12,5,-60.45
1997,12,6,48.31
1997,12,7,92.76
1997,12,8,104.11
1997,12,9,59.7
1997,12,10,-14.39
1997,12,11,-77.85
1997,12,12,-132.64
1997,12,13,-52.97
1997,12,14,96.62
1997,12,15,171.97
1997,12,16,181.88
1997,12,17,161.72
1997,12,18,126.5
1997,12,19,141.89
1997,12,20,144.49
1997,12,21,111.89
1997,12,22,132.33
1997,12,23,86.02
1997,12,24,-15.77
1997,12,25,-45.84
1997,12,26,24.86
1997,12,27,64.43
1997,12,28,116.97
1997,12,29,78.13
1997,12,30,-12.73
1997,12,31,-25.28
1998,1,1,18.26
1998,1,2,21.25
1998,1,3,0.55
1998,1,4,19.08
1998,1,5,11.49
1998,1,6,9.41
1998,1,7,-49.07
1998,1,8,-135.37
1998,1,9,-146.76
1998,1,10,-140.27
1998,1,11,-99.16
1998,1,12,-30.64
1998,1,13,101.44
1998,1,14,226.91
1998,1,15,243.94
1998,1,16,232.39
1998,1,17,177.44
1998,1,18,71.57
1998,1,19,45.35
1998,1,20,33.5
1998,1,21,19.23
1998,1,22,7.02
1998,1,23,37.65
1998,1,24,97.79
1998,1,25,79.52
1998,1,26,99.38
1998,1,27,75.21
1998,1,28,2.54
1998,1,29,-0.28
1998,1,30,-7.98
1998,1,31,-34.17
1998,2,1,-83.61
1998,2,2,-103.0
1998,2,3,-82.52
1998,2,4,-77.96
1998,2,5,-148.72
1998,2,6,-123.58
1998,2,7,1.25
1998,2,8,114.29
1998,2,9,163.5
1998,2,10,166.07
1998,2,11,163.5
1998,2,12,168.44
1998,2,13,184.08
1998,2,14,168.09
1998,2,15,134.47
1998,2,16,87.91
1998,2,17,94.47
1998,2,18,122.84
1998,2,19,129.56
1998,2,20,197.93
1998,2,21,236.94
1998,2,22,176.14
1998,2,23,122.88
1998,2,24,205.1
1998,2,25,223.56
1998,2,26,154.71
1998,2,27,99.52
1998,2,28,78.04
1998,3,1,39.97
1998,3,2,-22.33
1998,3,3,-79.71
1998,3,4,-110.04
1998,3,5,-111.01
1998,3,6,-81.24
1998,3,7,-58.78
1998,3,8,-75.73
1998,3,9,-114.55
1998,3,10,-90.95
1998,3,11,-62.51
1998,3,12,-95.47
1998,3,13,-55.98
1998,3,14,7.03
1998,3,15,26.14
1998,3,16,-24.95
1998,3,17,-68.42
1998,3,18,-105.22
1998,3,19,-169.44
1998,3,20,-163.63
1998,3,21,-236.87
1998,3,22,-224.49
1998,3,23,-101.15
1998,3,24,30.38
1998,3,25,167.45
1998,3,26,210.99
1998,3,27,143.53
1998,3,28,43.23
1998,3,29,74.42
1998,3,30,109.1
1998,3,31,76.48
1998,4,1,82.25
1998,4,2,26.9
1998,4,3,13.25
1998,4,4,-7.16
1998,4,5,72.46
1998,4,6,78.07
1998,4,7,55.01
1998,4,8,6.43
1998,4,9,-81.55
1998,4,10,-70.88
1998,4,11,6.31
1998,4,12,17.87
1998,4,13,-30.01
1998,4,14,-54.12
1998,4,15,4.96
1998,4,16,28.17
1998,4,17,42.69
1998,4,18,66.17
1998,4,19,37.19
1998,4,20,-31.92
1998,4,21,-37.73
1998,4,22,-71.73
1998,4,23,-68.94
1998,4,24,19.61
1998,4,25,64.25
1998,4,26,45.3
1998,4,27,1.37
1998,4,28,15.46
1998,4,29,-13.76
1998,4,30,-92.44
1998,5,1,-112.07
1998,5,2,-128.22
1998,5,3,-126.23
1998,5,4,-90.45
1998,5,5,-10.91
1998,5,6,78.28
1998,5,7,94.6
1998,5,8,71.35
1998,5,9,68.76
1998,5,10,52.17
1998,5,11,74.16
1998,5,12,48.56
1998,5,13,61.42
1998,5,14,67.15
1998,5,15,17.4
1998,5,16,-38.0
1998,5,17,-69.7
1998,5,18,-31.57
1998,5,19,17.96
1998,5,20,56.86
1998,5,21,82.51
1998,5,22,109.13
1998,5,23,100.06
1998,5,24,44.81
1998,5,25,-18.39
1998,5,26,-80.59
1998,5,27,-131.73
1998,5,28,-145.26
1998,5,29,-102.83
1998,5,30,-81.55
1998,5,31,-127.71
1998,6,1,-188.06
1998,6,2,-183.92
1998,6,3,-131.96
1998,6,4,-106.76
1998,6,5,-90.83
1998,6,6,-104.17
1998,6,7,-111.74
1998,6,8,-29.16
1998,6,9,50.28
1998,6,10,60.15
1998,6,11,17.54
1998,6,12,-20.45
1998,6,13,-6.89
1998,6,14,33.89
1998,6,15,21.81
1998,6,16,-21.67
1998,6,17,-29.65
1998,6,18,-63.86
1998,6,19,-71.59
1998,6,20,-71.94
1998,6,21,-50.4
1998,6,22,-15.2
1998,6,23,42.06
1998,6,24,64.38
1998,6,25,28.27
1998,6,26,-13.66
1998,6,27,-51.0
1998,6,28,-83.23
1998,6,29,-107.71
1998,6,30,-99.52
1998,7,1,-76.22
1998,7,2,-69.45
1998,7,3,-41.15
1998,7,4,1.71
1998,7,5,37.17
1998,7,6,19.3
1998,7,7,6.95
1998,7,8,20.09
1998,7,9,28.03
1998,7,10,58.33
1998,7,11,121.16
1998,7,12,138.7
1998,7,13,118.82
1998,7,14,76.57
1998,7,15,48.68
1998,7,16,66.77
1998,7,17,73.61
1998,7,18,63.14
1998,7,19,78.2
1998,7,20,34.55
1998,7,21,-10.25
1998,7,22,2.12
1998,7,23,28.6
1998,7,24,28.58
1998,7,25,-25.73
1998,7,26,-101.46
1998,7,27,-132.61
1998,7,28,-112.19
1998,7,29,-78.04
1998,7,30,-42.87
1998,7,31,-15.69
1998,8,1,-6.92
1998,8,2,-33.67
1998,8,3,-19.56
1998,8,4,6.31
1998,8,5,29.59
1998,8,6,84.54
1998,8,7,144.18
1998,8,8,147.07
1998,8,9,128.01
1998,8,10,126.67
1998,8,11,97.18
1998,8,12,31.51
1998,8,13,-26.91
1998,8,14,-9.13
1998,8,15,3.03
1998,8,16,-7.3
1998,8,17,8.86
1998,8,18,3.29
1998,8,19,-24.91
1998,8,20,-50.75
1998,8,21,-46.38
1998,8,22,-42.92
1998,8,23,-45.2
1998,8,24,4.4
1998,8,25,45.24
1998,8,26,80.4
1998,8,27,114.39
1998,8,28,111.32
1998,8,29,139.72
1998,8,30,80.14
1998,8,31,65.92
1998,9,1,125.11
1998,9,2,147.96
1998,9,3,115.43
1998,9,4,90.75
1998,9,5,67.96
1998,9,6,83.03
1998,9,7,122.37
1998,9,8,122.79
1998,9,9,144.02
1998,9,10,170.47
1998,9,11,148.39
1998,9,12,113.74
1998,9,13,98.42
1998,9,14,35.82
1998,9,15,-31.91
1998,9,16,-65.51
1998,9,17,-59.42
1998,9,18,-6.36
1998,9,19,-7.15
1998,9,20,-41.67
1998,9,21,-100.81
1998,9,22,-183.01
1998,9,23,-156.58
1998,9,24,-98.21
1998,9,25,-103.97
1998,9,26,-67.75
1998,9,27,-31.58
1998,9,28,-51.37
1998,9,29,-52.69
1998,9,30,-9.06
1998,10,1,23.16
1998,10,2,41.26
1998,10,3,64.88
1998,10,4,88.66
1998,10,5,74.35
1998,10,6,31.33
1998,10,7,-13.43
1998,10,8,-28.72
1998,10,9,-40.09
1998,10,10,-74.88
1998,10,11,-121.02
1998,10,12,-60.08
1998,10,13,19.84
1998,10,14,48.73
1998,10,15,39.72
1998,10,16,51.85
1998,10,17,45.99
1998,10,18,28.3
1998,10,19,-16.89
1998,10,20,-38.49
1998,10,21,-48.79
1998,10,22,-56.66
1998,10,23,-31.13
1998,10,24,30.49
1998,10,25,111.39
1998,10,26,104.23
1998,10,27,40.65
1998,10,28,75.97
1998,10,29,34.05
1998,10,30,10.54
1998,10,31,2.63
1998,11,1,-34.33
1998,11,2,-80.65
1998,11,3,-100.0
1998,11,4,-72.11
1998,11,5,-93.69
1998,11,6,-144.07
1998,11,7,-162.7
1998,11,8,-153.85
1998,11,9,-98.35
1998,11,10,-76.8
1998,11,11,-63.29
1998,11,12,4.38
1998,11,13,-7.34
1998,11,14,-15.01
1998,11,15,-13.21
1998,11,16,-48.82
1998,11,17,0.26
1998,11,18,59.09
1998,11,19,126.11
1998,11,20,228.82
1998,11,21,282.17
1998,11,22,253.59
1998,11,23,194.66
1998,11,24,262.4
1998,11,25,232.43
1998,11,26,171.41
1998,11,27,112.93
1998,11,28,156.93
1998,11,29,156.65
1998,11,30,111.5
1998,12,1,187.88
1998,12,2,197.63
1998,12,3,68.02
1998,12,4,51.95
1998,12,5,126.58
1998,12,6,159.94
1998,12,7,193.73
1998,12,8,170.84
1998,12,9,139.45
1998,12,10,196.56
1998,12,11,203.37
1998,12,12,165.5
1998,12,13,126.91
1998,12,14,128.42
1998,12,15,19.3
1998,12,16,-107.99
1998,12,17,-213.95
1998,12,18,-333.94
1998,12,19,-373.42
1998,12,20,-366.12
1998,12,21,-328.62
1998,12,22,-304.13
1998,12,23,-194.53
1998,12,24,-59.41
1998,12,25,-7.64
1998,12,26,-2.05
1998,12,27,51.2
1998,12,28,115.57
1998,12,29,76.75
1998,12,30,27.83
1998,12,31,34.62
1999,1,1,-8.11
1999,1,2,-122.66
1999,1,3,-212.31
1999,1,4,-203.08
1999,1,5,-210.67
1999,1,6,-173.24
1999,1,7,-109.96
1999,1,8,-62.09
1999,1,9,-45.17
1999,1,10,3.76
1999,1,11,83.93
1999,1,12,169.7
1999,1,13,239.35
1999,1,14,323.1
1999,1,15,292.92
1999,1,16,209.71
1999,1,17,118.89
1999,1,18,129.39
1999,1,19,158.62
1999,1,20,184.69
1999,1,21,160.72
1999,1,22,83.17
1999,1,23,14.43
1999,1,24,12.06
1999,1,25,58.48
1999,1,26,97.39
1999,1,27,168.55
1999,1,28,209.54
1999,1,29,175.2
1999,1,30,179.39
1999,1,31,170.42
1999,2,1,187.98
1999,2,2,242.27
1999,2,3,226.14
1999,2,4,271.07
1999,2,5,351.24
1999,2,6,442.35
1999,2,7,417.45
1999,2,8,326.87
1999,2,9,242.91
1999,2,10,194.08
1999,2,11,107.58
1999,2,12,48.14
1999,2,13,63.96
1999,2,14,121.1
1999,2,15,154.43
1999,2,16,167.93
1999,2,17,173.81
1999,2,18,118.04
1999,2,19,49.02
1999,2,20,16.03
1999,2,21,114.18
1999,2,22,225.13
1999,2,23,251.78
1999,2,24,212.09
1999,2,25,235.6
1999,2,26,201.43
1999,2,27,150.69
1999,2,28,137.15
1999,3,1,69.68
1999,3,2,4.03
1999,3,3,3.74
1999,3,4,6.56
1999,3,5,-41.09
1999,3,6,-36.86
1999,3,7,45.13
1999,3,8,93.62
1999,3,9,113.6
1999,3,10,83.48
1999,3,11,104.89
1999,3,12,127.21
1999,3,13,51.87
1999,3,14,65.98
1999,3,15,139.41
1999,3,16,175.67
1999,3,17,119.13
1999,3,18,92.34
1999,3,19,81.24
1999,3,20,37.96
1999,3,21,-6.79
1999,3,22,16.47
1999,3,23,65.2
1999,3,24,65.32
1999,3,25,192.21
1999,3,26,221.09
1999,3,27,239.91
1999,3,28,216.32
1999,3,29,116.02
1999,3,30,45.39
1999,3,31,37.26
1999,4,1,48.93
1999,4,2,69.86
1999,4,3,31.81
1999,4,4,-36.99
1999,4,5,-61.44
1999,4,6,-2.25
1999,4,7,40.76
1999,4,8,46.88
1999,4,9,88.04
1999,4,10,79.54
1999,4,11,125.25
1999,4,12,174.95
1999,4,13,97.56
1999,4,14,-34.87
1999,4,15,-92.92
1999,4,16,-108.59
1999,4,17,-126.55
1999,4,18,-82.78
1999,4,19,-10.76
1999,4,20,29.51
1999,4,21,-10.68
1999,4,22,-50.66
1999,4,23,-11.29
1999,4,24,17.37
1999,4,25,50.68
1999,4,26,41.81
1999,4,27,25.0
1999,4,28,-3.12
1999,4,29,-36.61
1999,4,30,-6.23
1999,5,1,91.09
1999,5,2,163.76
1999,5,3,193.83
1999,5,4,169.97
1999,5,5,103.62
1999,5,6,89.56
1999,5,7,87.81
1999,5,8,59.26
1999,5,9,44.47
1999,5,10,61.74
1999,5,11,78.47
1999,5,12,37.29
1999,5,13,-40.25
1999,5,14,-78.11
1999,5,15,-100.77
1999,5,16,-94.51
1999,5,17,-46.69
1999,5,18,5.37
1999,5,19,26.0
1999,5,20,79.16
1999,5,21,71.23
1999,5,22,30.07
1999,5,23,36.01
1999,5,24,101.77
1999,5,25,141.11
1999,5,26,119.74
1999,5,27,103.53
1999,5,28,69.31
1999,5,29,14.6
1999,5,30,-11.38
1999,5,31,-13.22
1999,6,1,-35.01
1999,6,2,-10.86
1999,6,3,33.3
1999,6,4,62.35
1999,6,5,44.4
1999,6,6,-19.83
1999,6,7,-51.24
1999,6,8,-58.87
1999,6,9,-65.72
1999,6,10,-46.99
1999,6,11,-61.6
1999,6,12,-101.59
1999,6,13,-98.75
1999,6,14,-113.92
1999,6,15,-52.3
1999,6,16,0.41
1999,6,17,14.84
1999,6,18,29.14
1999,6,19,48.28
1999,6,20,86.59
1999,6,21,104.29
1999,6,22,86.25
1999,6,23,42.37
1999,6,24,11.75
1999,6,25,34.33
1999,6,26,36.27
1999,6,27,67.65
1999,6,28,98.49
1999,6,29,96.8
1999,6,30,88.78
1999,7,1,53.15
1999,7,2,23.02
1999,7,3,-28.72
1999,7,4,-55.63
1999,7,5,-42.24
1999,7,6,-12.29
1999,7,7,25.71
1999,7,8,21.66
1999,7,9,18.57
1999,7,10,19.43
1999,7,11,23.19
1999,7,12,-14.08
1999,7,13,-61.31
1999,7,14,-92.15
1999,7,15,-91.95
1999,7,16,-73.77
1999,7,17,-56.67
1999,7,18,-72.55
1999,7,19,-59.44
1999,7,20,-14.89
1999,7,21,21.45
1999,7,22,21.61
1999,7,23,-3.76
1999,7,24,-11.59
1999,7,25,4.56
1999,7,26,8.66
1999,7,27,6.04
1999,7,28,11.49
1999,7,29,-22.65
1999,7,30,-75.24
1999,7,31,-129.28
1999,8,1,-141.26
1999,8,2,-125.93
1999,8,3,-85.74
1999,8,4,-54.75
1999,8,5,-57.25
1999,8,6,-74.46
1999,8,7,-57.43
1999,8,8,-14.41
1999,8,9,-1.34
1999,8,10,-38.92
1999,8,11,-66.17
1999,8,12,-52.74
1999,8,13,-24.35
1999,8,14,1.32
1999,8,15,42.93
1999,8,16,33.33
1999,8,17,-0.42
1999,8,18,-20.73
1999,8,19,-5.13
1999,8,20,42.55
1999,8,21,94.81
1999,8,22,87.07
1999,8,23,77.16
1999,8,24,114.56
1999,8,25,136.04
1999,8,26,106.2
1999,8,27,49.59
1999,8,28,40.5
1999,8,29,49.4
1999,8,30,52.37
1999,8,31,31.64
1999,9,1,-9.35
1999,9,2,-19.45
1999,9,3,34.88
1999,9,4,77.93
1999,9,5,103.21
1999,9,6,80.53
1999,9,7,15.93
1999,9,8,-2.06
1999,9,9,25.44
1999,9,10,-2.69
1999,9,11,-46.26
1999,9,12,-65.97
1999,9,13,-39.85
1999,9,14,-28.26
1999,9,15,-44.75
1999,9,16,-44.18
1999,9,17,-24.84
1999,9,18,-17.2
1999,9,19,-6.35
1999,9,20,2.1
1999,9,21,12.81
1999,9,22,83.02
1999,9,23,175.5
1999,9,24,186.47
1999,9,25,130.83
1999,9,26,11.73
1999,9,27,-65.14
1999,9,28,-51.13
1999,9,29,-47.72
1999,9,30,-80.81
1999,10,1,-106.99
1999,10,2,-79.99
1999,10,3,-20.11
1999,10,4,14.04
1999,10,5,90.87
1999,10,6,173.86
1999,10,7,193.21
1999,10,8,171.88
1999,10,9,122.8
1999,10,10,71.7
1999,10,11,85.14
1999,10,12,123.49
1999,10,13,117.76
1999,10,14,57.51
1999,10,15,-24.84
1999,10,16,-27.16
1999,10,17,-134.38
1999,10,18,-216.79
1999,10,19,-133.1
1999,10,20,-41.85
1999,10,21,-3.72
1999,10,22,16.49
1999,10,23,69.95
1999,10,24,135.77
1999,10,25,155.31
1999,10,26,198.6
1999,10,27,168.94
1999,10,28,204.09
1999,10,29,205.46
1999,10,30,193.43
1999,10,31,173.57
1999,11,1,125.18
1999,11,2,104.77
1999,11,3,123.35
1999,11,4,176.3
1999,11,5,144.32
1999,11,6,30.88
1999,11,7,63.06
1999,11,8,160.58
1999,11,9,141.09
1999,11,10,98.03
1999,11,11,27.76
1999,11,12,50.5
1999,11,13,66.52
1999,11,14,-28.3
1999,11,15,-131.09
1999,11,16,-68.12
1999,11,17,-26.27
1999,11,18,-28.06
1999,11,19,94.06
1999,11,20,161.97
1999,11,21,130.18
1999,11,22,97.51
1999,11,23,73.87
1999,11,24,85.79
1999,11,25,122.02
1999,11,26,134.72
1999,11,27,57.36
1999,11,28,-38.75
1999,11,29,-2.38
1999,11,30,83.44
1999,12,1,222.59
1999,12,2,227.3
1999,12,3,159.85
1999,12,4,127.41
1999,12,5,199.37
1999,12,6,257.01
1999,12,7,200.43
1999,12,8,139.55
1999,12,9,130.95
1999,12,10,118.71
1999,12,11,131.9
1999,12,12,146.72
1999,12,13,142.22
1999,12,14,128.45
1999,12,15,159.81
1999,12,16,167.28
1999,12,17,129.25
1999,12,18,91.69
1999,12,19,-23.79
1999,12,20,-125.88
1999,12,21,-226.18
1999,12,22,-224.64
1999,12,23,-164.67
1999,12,24,-109.92
1999,12,25,-131.39
1999,12,26,-212.21
1999,12,27,-240.76
1999,12,28,-184.87
1999,12,29,-85.89
1999,12,30,-1.07
1999,12,31,75.67
2000,1,1,92.47
2000,1,2,66.51
2000,1,3,107.3
2000,1,4,165.7
2000,1,5,120.18
2000,1,6,163.86
2000,1,7,214.79
2000,1,8,289.19
2000,1,9,326.62
2000,1,10,299.93
2000,1,11,255.3
2000,1,12,138.06
2000,1,13,-7.69
2000,1,14,-51.97
2000,1,15,7.54
2000,1,16,-12.9
2000,1,17,-110.12
2000,1,18,-209.69
2000,1,19,-220.87
2000,1,20,-206.56
2000,1,21,-157.61
2000,1,22,-130.53
2000,1,23,-149.19
2000,1,24,-94.8
2000,1,25,-3.15
2000,1,26,92.06
2000,1,27,167.89
2000,1,28,179.53
2000,1,29,134.33
2000,1,30,65.9
2000,1,31,147.56
2000,2,1,166.69
2000,2,2,29.89
2000,2,3,-144.22
2000,2,4,-206.85
2000,2,5,-183.42
2000,2,6,-162.94
2000,2,7,-86.76
2000,2,8,-4.86
2000,2,9,-41.46
2000,2,10,-94.35
2000,2,11,-61.8
2000,2,12,-35.12
2000,2,13,-69.25
2000,2,14,-48.94
2000,2,15,-25.62
2000,2,16,-29.36
2000,2,17,-18.39
2000,2,18,33.33
2000,2,19,109.38
2000,2,20,104.71
2000,2,21,131.52
2000,2,22,162.47
2000,2,23,215.42
2000,2,24,255.66
2000,2,25,267.55
2000,2,26,218.6
2000,2,27,168.21
2000,2,28,197.26
2000,2,29,176.89
2000,3,1,185.67
2000,3,2,184.34
2000,3,3,212.2
2000,3,4,171.48
2000,3,5,50.53
2000,3,6,18.7
2000,3,7,-14.57
2000,3,8,-70.55
2000,3,9,-138.27
2000,3,10,-131.82
2000,3,11,-81.72
2000,3,12,-52.64
2000,3,13,-26.97
2000,3,14,18.3
2000,3,15,4.95
2000,3,16,69.46
2000,3,17,138.96
2000,3,18,167.34
2000,3,19,162.53
2000,3,20,159.11
2000,3,21,141.29
2000,3,22,100.21
2000,3,23,113.08
2000,3,24,105.68
2000,3,25,54.19
2000,3,26,48.86
2000,3,27,66.2
2000,3,28,106.55
2000,3,29,96.22
2000,3,30,21.16
2000,3,31,-62.0
2000,4,1,-117.43
2000,4,2,-91.92
2000,4,3,-55.44
2000,4,4,-12.7
2000,4,5,26.36
2000,4,6,62.65
2000,4,7,-12.3
2000,4,8,-73.31
2000,4,9,-124.37
2000,4,10,-172.82
2000,4,11,-192.02
2000,4,12,-197.31
2000,4,13,-178.49
2000,4,14,-104.23
2000,4,15,-81.2
2000,4,16,-83.16
2000,4,17,-11.34
2000,4,18,79.95
2000,4,19,141.79
2000,4,20,161.73
2000,4,21,189.18
2000,4,22,203.02
2000,4,23,179.61
2000,4,24,141.95
2000,4,25,126.48
2000,4,26,50.35
2000,4,27,29.3
2000,4,28,81.08
2000,4,29,94.37
2000,4,30,144.07
2000,5,1,159.53
2000,5,2,134.46
2000,5,3,132.01
2000,5,4,119.97
2000,5,5,83.69
2000,5,6,45.33
2000,5,7,38.95
2000,5,8,75.69
2000,5,9,91.8
2000,5,10,48.9
2000,5,11,-13.26
2000,5,12,-63.66
2000,5,13,-98.9
2000,5,14,-51.26
2000,5,15,-5.48
2000,5,16,32.4
2000,5,17,77.34
2000,5,18,113.98
2000,5,19,153.13
2000,5,20,175.04
2000,5,21,218.37
2000,5,22,224.87
2000,5,23,174.28
2000,5,24,114.3
2000,5,25,99.16
2000,5,26,114.71
2000,5,27,113.86
2000,5,28,100.3
2000,5,29,38.12
2000,5,30,-22.77
2000,5,31,-66.48
2000,6,1,-113.06
2000,6,2,-116.41
2000,6,3,-96.73
2000,6,4,-62.54
2000,6,5,-30.2
2000,6,6,-22.91
2000,6,7,22.73
2000,6,8,58.7
2000,6,9,43.95
2000,6,10,52.51
2000,6,11,102.38
2000,6,12,131.59
2000,6,13,108.8
2000,6,14,70.33
2000,6,15,-23.84
2000,6,16,-39.11
2000,6,17,31.85
2000,6,18,67.66
2000,6,19,82.83
2000,6,20,97.36
2000,6,21,87.92
2000,6,22,34.15
2000,6,23,-5.99
2000,6,24,-44.87
2000,6,25,-103.24
2000,6,26,-148.13
2000,6,27,-118.87
2000,6,28,-21.11
2000,6,29,33.27
2000,6,30,32.35
2000,7,1,8.47
2000,7,2,-11.14
2000,7,3,-24.82
2000,7,4,-42.38
2000,7,5,-50.9
2000,7,6,-54.1
2000,7,7,-69.45
2000,7,8,-78.47
2000,7,9,-72.71
2000,7,10,-77.07
2000,7,11,-52.6
2000,7,12,-38.36
2000,7,13,-16.91
2000,7,14,-13.51
2000,7,15,-40.82
2000,7,16,-71.28
2000,7,17,-77.07
2000,7,18,-43.79
2000,7,19,-11.89
2000,7,20,21.27
2000,7,21,34.78
2000,7,22,24.73
2000,7,23,12.38
2000,7,24,6.4
2000,7,25,38.08
2000,7,26,98.87
2000,7,27,127.27
2000,7,28,146.06
2000,7,29,104.62
2000,7,30,50.52
2000,7,31,33.78
2000,8,1,9.49
2000,8,2,-54.72
2000,8,3,-84.69
2000,8,4,-94.13
2000,8,5,-89.45
2000,8,6,-70.55
2000,8,7,-51.78
2000,8,8,-40.9
2000,8,9,-36.47
2000,8,10,-24.07
2000,8,11,-1.54
2000,8,12,-16.25
2000,8,13,-47.27
2000,8,14,-61.76
2000,8,15,-44.41
2000,8,16,-21.54
2000,8,17,1.95
2000,8,18,32.37
2000,8,19,60.29
2000,8,20,74.83
2000,8,21,76.72
2000,8,22,57.61
2000,8,23,20.44
2000,8,24,8.8
2000,8,25,3.59
2000,8,26,-22.4
2000,8,27,-40.88
2000,8,28,-70.51
2000,8,29,-90.79
2000,8,30,-123.76
2000,8,31,-163.79
2000,9,1,-154.13
2000,9,2,-100.66
2000,9,3,-56.47
2000,9,4,-15.03
2000,9,5,27.76
2000,9,6,50.92
2000,9,7,85.62
2000,9,8,74.93
2000,9,9,69.85
2000,9,10,55.24
2000,9,11,69.74
2000,9,12,84.34
2000,9,13,82.59
2000,9,14,81.4
2000,9,15,61.55
2000,9,16,49.79
2000,9,17,18.86
2000,9,18,-53.19
2000,9,19,-108.8
2000,9,20,-138.56
2000,9,21,-189.61
2000,9,22,-194.29
2000,9,23,-182.31
2000,9,24,-180.29
2000,9,25,-177.66
2000,9,26,-120.93
2000,9,27,-50.48
2000,9,28,30.22
2000,9,29,68.39
2000,9,30,87.06
2000,10,1,74.11
2000,10,2,13.3
2000,10,3,-33.33
2000,10,4,-62.83
2000,10,5,-40.03
2000,10,6,14.55
2000,10,7,49.43
2000,10,8,89.66
2000,10,9,70.03
2000,10,10,-9.6
2000,10,11,-68.8
2000,10,12,-96.18
2000,10,13,-51.83
2000,10,14,71.47
2000,10,15,128.34
2000,10,16,98.44
2000,10,17,57.73
2000,10,18,76.41
2000,10,19,59.97
2000,10,20,94.55
2000,10,21,93.82
2000,10,22,90.14
2000,10,23,16.1
2000,10,24,-67.61
2000,10,25,-82.11
2000,10,26,-27.68
2000,10,27,44.71
2000,10,28,61.25
2000,10,29,3.78
2000,10,30,17.2
2000,10,31,65.71
2000,11,1,47.95
2000,11,2,8.43
2000,11,3,-23.77
2000,11,4,-90.87
2000,11,5,-41.31
2000,11,6,-29.6
2000,11,7,-16.38
2000,11,8,-73.09
2000,11,9,-165.51
2000,11,10,-158.65
2000,11,11,-82.23
2000,11,12,-85.81
2000,11,13,-126.26
2000,11,14,-123.12
2000,11,15,-126.6
2000,11,16,-145.85
2000,11,17,-127.91
2000,11,18,-115.98
2000,11,19,-146.44
2000,11,20,-130.5
2000,11,21,-37.92
2000,11,22,-0.56
2000,11,23,78.63
2000,11,24,138.49
2000,11,25,164.76
2000,11,26,142.18
2000,11,27,102.27
2000,11,28,-16.4
2000,11,29,-67.42
2000,11,30,-61.52
2000,12,1,-32.29
2000,12,2,-24.28
2000,12,3,-49.03
2000,12,4,-105.68
2000,12,5,-138.13
2000,12,6,-167.59
2000,12,7,-189.72
2000,12,8,-198.03
2000,12,9,-185.74
2000,12,10,-103.78
2000,12,11,-121.8
2000,12,12,-184.63
2000,12,13,-81.64
2000,12,14,4.88
2000,12,15,18.67
2000,12,16,98.55
2000,12,17,76.44
2000,12,18,2.86
2000,12,19,-74.44
2000,12,20,-123.8
2000,12,21,-87.42
2000,12,22,-65.17
2000,12,23,-68.39
2000,12,24,-72.91
2000,12,25,-52.19
2000,12,26,-19.1
2000,12,27,-56.71
2000,12,28,-76.68
2000,12,29,-57.05
2000,12,30,-28.81
2000,12,31,-6.02
2001,1,1,0.72
2001,1,2,-8.42
2001,1,3,81.19
2001,1,4,97.71
2001,1,5,131.92
2001,1,6,70.26
2001,1,7,56.73
2001,1,8,149.17
2001,1,9,183.15
2001,1,10,128.17
2001,1,11,22.26
2001,1,12,38.15
2001,1,13,41.86
2001,1,14,-15.04
2001,1,15,-42.94
